# Datum der Auswertung: 01.02.2025
# Zeitraum der Auswertung: 01.01.2025 - 31.01.2025
# Z‰hlpunkte:
# DE00721470567000ZE000003260753VS0 NNA/LGS_Saldo_Bosch Batterie Speicher Wernau Junkersstr. P+ Robert Bosch GmbH Batteriespeicher Wernau
# DE00721470567000ZE000003260754VS0 NNA/LGS_Eigenbedarf Batterie-Speicher Wernau Junkersstr. P+ Robert Bosch GmbH Batteriespeicher Wernau
# DE00721470567EM0ZE000003260755VS0 VNA/EGS Saldo_Bosch Batterie Speicher Wernau Junkersstr. ‹berschuﬂ P- Robert Bosch GmbH Batteriespeicher Wernau
# DE0072147324900000000000000901125 Bosch Wernau Batterie-Speicher Abrechnung P+ Robert Bosch GmbH Batteriespeicher Wernau
# DE0072147324900000000000000901125 Bosch Wernau Batterie-Speicher Abrechnung P- Robert Bosch GmbH Batteriespeicher Wernau
# DE0072147324900000000000000901125 Bosch Wernau Batterie-Speicher Abrechnung Q1 Robert Bosch GmbH Batteriespeicher Wernau
# DE0072147324900000000000000901125 Bosch Wernau Batterie-Speicher Abrechnung Q2 Robert Bosch GmbH Batteriespeicher Wernau
# DE0072147324900000000000000901125 Bosch Wernau Batterie-Speicher Abrechnung Q3 Robert Bosch GmbH Batteriespeicher Wernau
# DE0072147324900000000000000901125 Bosch Wernau Batterie-Speicher Abrechnung Q4 Robert Bosch GmbH Batteriespeicher Wernau
# DE0072147324900000000000000923228 Bosch Wernau Eigenbedarf Batterie-Speicher Abrechnung Bezug P+ Robert Bosch GmbH Batteriespeicher Wernau
# DE0072147324900000000000000923228 Bosch Wernau Eigenbedarf Batterie-Speicher Abrechnung Bezug Q1 Robert Bosch GmbH Batteriespeicher Wernau
# DE0072147324900000000000000923228 Bosch Wernau Eigenbedarf Batterie-Speicher Abrechnung Bezug Q4 Robert Bosch GmbH Batteriespeicher Wernau
Datum/Zeit;NNA/LGS_Saldo_Bosch Batterie Speicher Wernau Junkersstr. P+;NNA/LGS_Eigenbedarf Batterie-Speicher Wernau Junkersstr. P+;VNA/EGS Saldo_Bosch Batterie Speicher Wernau Junkersstr. ‹berschuﬂ P-;Bosch Wernau Batterie-Speicher Abrechnung P+;Bosch Wernau Batterie-Speicher Abrechnung P-;Bosch Wernau Batterie-Speicher Abrechnung Q1;Bosch Wernau Batterie-Speicher Abrechnung Q2;Bosch Wernau Batterie-Speicher Abrechnung Q3;Bosch Wernau Batterie-Speicher Abrechnung Q4;Bosch Wernau Eigenbedarf Batterie-Speicher Abrechnung Bezug P+;Bosch Wernau Eigenbedarf Batterie-Speicher Abrechnung Bezug Q1;Bosch Wernau Eigenbedarf Batterie-Speicher Abrechnung Bezug Q4
17.01.2025 22:30;7,761;1,479;30,12;9,24;30,12;0,12;4,12;2,04;4;1,45;0;1
17.01.2025 22:45;21,883;1,397;8,72;23,28;8,72;0,36;0;2,36;5,36;1,37;0;1,105
17.01.2025 23:00;12,087;1,433;4,24;13,52;4,24;0,36;0,04;1,16;7,04;1,405;0;1,05
17.01.2025 23:15;20,586;1,494;46,44;22,08;46,44;1,96;7,76;1,4;2;1,465;0;0,985
17.01.2025 23:30;18,028;1,372;9;19,4;9;0,48;0,44;1,52;6,88;1,345;0;1,12
17.01.2025 23:45;18,691;1,469;18,56;20,16;18,56;0,32;2,24;1,64;4,92;1,44;0,005;1,01
18.01.2025 00:00;38,157;1,443;16,28;39,6;16,28;5;1,12;1,6;3,72;1,415;0,005;1,035
18.01.2025 00:15;11,187;1,413;46,6;12,6;46,6;0,16;7,44;1,24;3,2;1,385;0,02;1,11
18.01.2025 00:30;37,219;1,341;1,2;38,56;1,2;3,56;0;0,44;6,24;1,315;0,005;1,18
18.01.2025 00:45;16,317;1,443;36,52;17,76;36,52;0,44;7,56;1,32;4,64;1,415;0,035;1,07
18.01.2025 01:00;10,477;1,443;5,52;11,92;5,52;0,32;0;1,6;6,68;1,415;0,02;1,045
18.01.2025 01:15;6,307;1,454;30,32;7,76;30,32;0,2;1,8;3,76;3,24;1,425;0,01;1,04
18.01.2025 01:30;16,148;1,372;17,68;17,52;17,68;1,48;1,96;1,56;5;1,345;0;1,135
18.01.2025 01:45;10,117;1,443;12,92;11,56;12,92;0,36;0,28;2,8;4,92;1,415;0,035;1,065
18.01.2025 02:00;37,582;1,418;1,16;39;1,16;2,36;0;0,52;6,12;1,39;0,025;1,085
18.01.2025 02:15;3,539;1,341;26,32;4,88;26,32;0,2;1,44;3,28;4,12;1,315;0,01;1,195
18.01.2025 02:30;1,972;1,428;26,84;3,4;26,84;0,24;3,24;2,24;4,28;1,4;0,03;1,095
18.01.2025 02:45;1,348;1,372;23,96;2,72;23,96;0,32;1,52;4,08;3,48;1,345;0;1,135
18.01.2025 03:00;22,397;1,443;4,6;23,84;4,6;0,68;0;1,24;6,44;1,415;0;1,045
18.01.2025 03:15;0,842;1,438;38,48;2,28;38,48;0,24;5,12;3,6;2,84;1,41;0;1,055
18.01.2025 03:30;8,569;1,311;4,04;9,88;4,04;0,4;0;1,32;7,24;1,285;0;1,23
18.01.2025 03:45;0,433;1,367;24,36;1,8;24,36;0,12;0,88;4,24;3,64;1,34;0;1,145
18.01.2025 04:00;9,388;1,372;6,76;10,76;6,76;0,36;0;1,92;6,12;1,345;0;1,14
18.01.2025 04:15;1,983;1,377;19,64;3,36;19,64;0,28;1,08;2,92;4,72;1,35;0;1,14
18.01.2025 04:30;23,447;1,433;4,24;24,88;4,24;1,72;0;1,04;6,12;1,405;0;1,05
18.01.2025 04:45;12,296;1,464;22,92;13,76;22,92;0,12;0,96;3,08;3,96;1,435;0;1,015
18.01.2025 05:00;1,569;1,311;24,16;2,88;24,16;0,2;0,64;4,6;3,52;1,285;0;1,225
18.01.2025 05:15;21,708;1,372;8,28;23,08;8,28;1,28;0,36;1,6;5,6;1,345;0;1,135
18.01.2025 05:30;14,748;1,372;4,24;16,12;4,24;0,92;0;1,2;6,64;1,345;0;1,135
18.01.2025 05:45;18,833;1,367;10,84;20,2;10,84;0,96;0,28;1,88;5,32;1,34;0;1,135
18.01.2025 06:00;24,397;1,443;6,84;25,84;6,84;1,2;0,04;1,52;5,8;1,415;0,005;1,05
18.01.2025 06:15;60,103;1,377;19,32;61,48;19,32;1,6;1,44;2,28;3,56;1,35;0;1,125
18.01.2025 06:30;24,022;1,418;2,76;25,44;2,76;0,68;0;0,8;7,16;1,39;0;1,06
18.01.2025 06:45;16,553;1,367;9,32;17,92;9,32;0,6;0,04;2,36;6,08;1,34;0;1,12
18.01.2025 07:00;11,537;1,423;11,16;12,96;11,16;0,32;0,4;2,2;6,2;1,395;0;1,06
18.01.2025 07:15;40,077;1,443;2,52;41,52;2,52;0,92;0;0,76;7,52;1,415;0,005;1,035
18.01.2025 07:30;4,308;1,372;27,96;5,68;27,96;0,2;0,44;4,76;3,28;1,345;0;1,125
18.01.2025 07:45;8,632;1,448;20,96;10,08;20,96;0,36;0,32;3,8;4,12;1,42;0,03;1,055
18.01.2025 08:00;5,318;1,403;23,04;6,72;23,04;0,2;0,76;3,68;4,08;1,375;0;1,085
18.01.2025 08:15;23,588;1,372;22,12;24,96;22,12;1,12;1,24;2,96;3,24;1,345;0;1,13
18.01.2025 08:30;4,117;1,443;19,76;5,56;19,76;0,32;0,16;4,32;4,28;1,415;0,025;1,06
18.01.2025 08:45;0,992;1,448;25,76;2,44;25,76;0,24;0,52;4,84;2,92;1,42;0;1,025
18.01.2025 09:00;5,814;1,306;17,16;7,12;17,16;0,2;0,48;3,32;4,64;1,28;0;1,215
18.01.2025 09:15;5,708;1,372;34,32;7,08;34,32;0,24;3,6;3,64;3,36;1,345;0;1,13
18.01.2025 09:30;17,927;1,433;1;19,36;1;0,92;0;0,48;7,36;1,405;0,015;1,055
18.01.2025 09:45;10,548;1,372;10,48;11,92;10,48;0,32;0;2,76;5,28;1,345;0;1,125
18.01.2025 10:00;198,621;1,499;0;200,12;0;10,52;0;0;0,68;1,47;0,035;1,035
18.01.2025 10:15;0;1,454;95,0535;0,52;94,12;0;16,04;1,6;0,08;1,425;0,035;1,07
18.01.2025 10:30;2,616;1,464;24,84;4,08;24,84;0,08;0,96;3,68;3,68;1,435;0,02;1,015
18.01.2025 10:45;6,347;1,454;22,12;7,8;22,12;0,08;1,4;2,72;4,4;1,425;0;1,01
18.01.2025 11:00;9,138;1,382;9,36;10,52;9,36;0,4;0,4;2;7,56;1,355;0;1,095
18.01.2025 11:15;0;1,387;65,9872;0,12;64,72;0;8,56;3,08;0,72;1,36;0;1,105
18.01.2025 11:30;6,482;1,438;25,92;7,92;25,92;0,16;2,68;2,96;4,32;1,41;0,035;1,06
18.01.2025 11:45;0;1,433;32,0731;0,48;31,12;0,08;1,32;4,76;2,6;1,405;0,02;1,055
18.01.2025 12:00;143,907;1,454;0;145,36;0;2,72;0;0;3,76;1,425;0;1,02
18.01.2025 12:15;0;1,448;72,1284;0,84;71,52;0,08;9,76;2,76;1,12;1,42;0,04;1,055
18.01.2025 12:30;4,747;1,454;17,52;6,2;17,52;0,32;0,08;3,92;4,48;1,425;0,015;1,03
18.01.2025 12:45;9,512;1,448;54,52;10,96;54,52;0,52;9,2;1,56;2,88;1,42;0,035;1,06
18.01.2025 13:00;159,406;1,474;0;160,88;0;6,84;0;0;1,52;1,445;0,035;1,04
18.01.2025 13:15;1,39;1,53;60,96;2,92;60,96;0,12;8,64;3,6;1,92;1,5;0;0,975
18.01.2025 13:30;0;1,494;42,4943;0,56;41,56;0,12;3,32;4,52;1,88;1,465;0;1,015
18.01.2025 13:45;0;1,484;38,4841;1,2;38,2;0,04;3,68;4,2;2,28;1,455;0;1,01
18.01.2025 14:00;8,508;1,372;23,6;9,88;23,6;0,56;1,16;3,8;3,48;1,345;0;1,14
18.01.2025 14:15;152,125;1,515;0;153,64;0;24,68;0;0;0,76;1,485;0;0,965
18.01.2025 14:30;4,582;1,418;21,52;6;21,52;0,36;1,08;3,28;4,24;1,39;0;1,07
18.01.2025 14:45;0;1,479;48,119;0,12;46,76;0;3,24;5,68;0,76;1,45;0;1
18.01.2025 15:00;4,723;1,397;32,84;6,12;32,84;0,4;2,32;3,48;2,92;1,37;0;1,105
18.01.2025 15:15;75,002;1,438;16,28;76,44;16,28;13,72;0,8;2,04;1,16;1,41;0;1,05
18.01.2025 15:30;145,815;1,785;0;147,6;0;32,76;0;0;0;1,75;0;0,695
18.01.2025 15:45;11,665;1,775;36,84;13,44;36,84;0,96;2,6;3,56;2,16;1,74;0;0,795
18.01.2025 16:00;28,198;1,642;6,2;29,84;6,2;3,08;0,44;1,12;5,12;1,61;0;0,915
18.01.2025 16:15;42,874;1,566;32,12;44,44;32,12;4,44;5,24;0,96;2,12;1,535;0;0,98
18.01.2025 16:30;0;1,454;40,4535;0,48;39,48;0,04;2,6;5;1,72;1,425;0;1,02
18.01.2025 16:45;4,127;1,433;33,36;5,56;33,36;0,16;2;4,04;2,96;1,405;0;1,03
18.01.2025 17:00;18,372;1,428;4,32;19,8;4,32;0,24;0;1,12;10,6;1,4;0,035;1,06
18.01.2025 17:15;25,113;1,367;26,24;26,48;26,24;0,12;1,52;2,88;8,36;1,34;0;1,12
18.01.2025 17:30;0;1,423;41,1029;0,8;40,48;0,08;2,6;4,68;2,36;1,395;0;1,04
18.01.2025 17:45;4,803;1,357;15,24;6,16;15,24;0,16;0,56;2,48;6,84;1,33;0;1,12
18.01.2025 18:00;10,072;1,408;7,88;11,48;7,88;0,36;0;2,16;7,32;1,38;0;1,055
18.01.2025 18:15;4,803;1,357;9,72;6,16;9,72;0,2;0,04;2,76;5,8;1,33;0;1,13
18.01.2025 18:30;7,638;1,362;10,88;9;10,88;0,16;0,08;2,4;5,84;1,335;0;1,13
18.01.2025 18:45;183,741;1,459;0,08;185,2;0,08;21,36;0;0,04;0,04;1,43;0,005;1,025
18.01.2025 19:00;13,21;1,55;13,12;14,76;13,12;0,24;0,4;2,2;5,36;1,52;0;0,96
18.01.2025 19:15;7,224;1,576;19,04;8,8;19,04;0,2;0,48;3,24;4,32;1,545;0;0,935
18.01.2025 19:30;3,624;1,576;23,76;5,2;23,76;0,12;1,16;3,28;4,16;1,545;0;0,925
18.01.2025 19:45;20,938;1,382;15,04;22,32;15,04;0,68;2,44;0,6;6,24;1,355;0;1,14
18.01.2025 20:00;27,368;1,392;6,6;28,76;6,6;0,64;0,04;1,4;6,4;1,365;0;1,1
18.01.2025 20:15;22,707;1,413;45,32;24,12;45,32;1,04;7,64;2,36;3,24;1,385;0;1,085
18.01.2025 20:30;48,049;1,311;5,16;49,36;5,16;3,88;0,4;0,56;5,28;1,285;0;1,22
18.01.2025 20:45;21,147;1,413;8,2;22,56;8,2;2,08;0,08;1,76;5,32;1,385;0;1,08
18.01.2025 21:00;26,192;1,408;3,16;27,6;3,16;1,52;0,48;0,24;5,52;1,38;0;1,08
18.01.2025 21:15;4,342;1,418;11,36;5,76;11,36;0,36;2,12;1,24;5,48;1,39;0;1,075
18.01.2025 21:30;32,054;1,306;11,56;33,36;11,56;2,04;0,24;1,96;4,84;1,28;0;1,22
18.01.2025 21:45;18,622;1,418;11,6;20,04;11,6;0,56;0,36;1,56;6,28;1,39;0;1,075
18.01.2025 22:00;38,782;1,418;4,28;40,2;4,28;3,52;0;1,16;5,04;1,39;0;1,075
18.01.2025 22:15;13,857;1,423;29,08;15,28;29,08;0,64;4,12;1,12;4,96;1,395;0;1,065
18.01.2025 22:30;10,334;1,306;15,48;11,64;15,48;0,32;0,68;2,4;5,6;1,28;0;1,22
18.01.2025 22:45;3,267;1,413;32,12;4,68;32,12;0,16;1,36;4,72;2,56;1,385;0;1,08
18.01.2025 23:00;15,208;1,392;19,96;16,6;19,96;0,6;0,08;4;3,88;1,365;0;1,1
18.01.2025 23:15;9,884;1,316;50,08;11,2;50,08;0,2;7,48;2,52;2,6;1,29;0;1,21
18.01.2025 23:30;6,253;1,387;10;7,64;10;0,28;0,08;2,36;5,76;1,36;0;1,105
18.01.2025 23:45;39,352;1,408;20,4;40,76;20,4;4,8;2,92;1,44;2,64;1,38;0;1,08
19.01.2025 00:00;24,54;1,301;2,6;25,84;2,6;1,04;0;0,92;6,96;1,275;0;1,22
19.01.2025 00:15;0;1,408;75,8876;0,12;74,6;0,04;10,72;3,08;0,84;1,38;0;1,095
19.01.2025 00:30;10,123;1,397;13,24;11,52;13,24;0,72;0,16;2,64;5,08;1,37;0;1,095
19.01.2025 00:45;25,314;1,326;34,92;26,64;34,92;3,64;4,28;2,72;2,12;1,3;0;1,21
19.01.2025 01:00;11,02;1,301;7,08;12,32;7,08;0,36;0;1,88;6,48;1,275;0;1,225
19.01.2025 01:15;0,889;1,311;38,52;2,2;38,52;0,52;4,68;3,08;2,92;1,285;0;1,225
19.01.2025 01:30;8,78;1,301;14,32;10,08;14,32;0,32;0,4;2,44;5,64;1,275;0;1,23
19.01.2025 01:45;8,22;1,301;7,28;9,52;7,28;0,32;0,04;2,2;6,36;1,275;0;1,225
19.01.2025 02:00;45,849;1,311;0,24;47,16;0,24;3,36;0;0,08;5,84;1,285;0;1,225
19.01.2025 02:15;121,629;1,331;0;122,96;0;26,64;0;0;2,28;1,305;0;1,185
19.01.2025 02:30;7,968;1,392;25,4;9,36;25,4;0,64;2,2;2,64;3,96;1,365;0;1,12
19.01.2025 02:45;12,112;1,408;26,16;13,52;26,16;1,16;3,28;2,08;3,96;1,38;0;1,095
19.01.2025 03:00;15,758;1,403;5,8;17,16;5,8;0,4;0,28;1,28;6,48;1,375;0;1,09
19.01.2025 03:15;13,199;1,321;34,08;14,52;34,08;0,44;5,44;1,48;3,88;1,295;0;1,215
19.01.2025 03:30;15,048;1,392;2,8;16,44;2,8;0,24;0;0,72;7,36;1,365;0;1,1
19.01.2025 03:45;2,174;1,306;24,2;3,48;24,2;0,12;0,96;3,76;4,12;1,28;0;1,23
19.01.2025 04:00;45,294;1,306;0,4;46,6;0,4;1,76;0;0,16;6,64;1,28;0;1,225
19.01.2025 04:15;13,134;1,306;13,6;14,44;13,6;0,32;0,84;2,2;5,68;1,28;0;1,23
19.01.2025 04:30;19,974;1,306;11,52;21,28;11,52;1,44;0,72;2,12;5,04;1,28;0;1,225
19.01.2025 04:45;2,774;1,306;15,12;4,08;15,12;0,28;0,16;3,44;4,92;1,28;0;1,23
19.01.2025 05:00;6,872;1,408;4,04;8,28;4,04;0,24;0;1,2;7,08;1,38;0;1,08
19.01.2025 05:15;7,98;1,301;9,6;9,28;9,6;0,04;0,16;2,32;5,84;1,275;0;1,22
19.01.2025 05:30;6,66;1,301;16,12;7,96;16,12;0,36;0,08;3,64;4,72;1,275;0;1,225
19.01.2025 05:45;5,814;1,306;5,44;7,12;5,44;0,08;0;1,8;6,64;1,28;0;1,225
19.01.2025 06:00;12,42;1,301;3,72;13,72;3,72;0,4;0;1,08;7,08;1,275;0;1,22
19.01.2025 06:15;23,094;1,306;31,56;24,4;31,56;2,04;3,4;2,4;2,72;1,28;0;1,22
19.01.2025 06:30;17,814;1,306;17,76;19,12;17,76;1,12;0,24;3,44;4;1,28;0;1,225
19.01.2025 06:45;7,38;1,301;15,04;8,68;15,04;0,8;0,12;3,4;4,76;1,275;0;1,22
19.01.2025 07:00;6,22;1,301;5,96;7,52;5,96;0,6;0,04;1,4;6,8;1,275;0;1,22
19.01.2025 07:15;4,66;1,301;15,56;5,96;15,56;0,32;0,08;3,48;4,92;1,275;0;1,215
19.01.2025 07:30;2,294;1,306;42,92;3,6;42,92;0,2;3,4;4,12;2,36;1,28;0;1,22
19.01.2025 07:45;1,38;1,301;24,64;2,68;24,64;0,16;0,84;4,52;3,36;1,275;0;1,22
19.01.2025 08:00;23,7;1,301;1,04;25;1,04;0,6;0;0,48;7,56;1,275;0;1,215
19.01.2025 08:15;23,294;1,306;25;24,6;25;1,04;1,8;2,68;3,76;1,28;0;1,215
19.01.2025 08:30;161,239;1,321;0,08;162,56;0,08;13,72;0;0,04;1,16;1,295;0;1,2
19.01.2025 08:45;8,42;1,301;19,92;9,72;19,92;0,32;1,08;3,4;4,12;1,275;0;1,215
19.01.2025 09:00;2,94;1,301;19,8;4,24;19,8;0,16;0,28;3,88;4,4;1,275;0;1,215
19.01.2025 09:15;2,174;1,306;43,84;3,48;43,84;0,12;3,84;4,12;2,12;1,28;0;1,215
19.01.2025 09:30;16,888;1,392;11,48;18,28;11,48;0,4;1,04;1,84;6,04;1,365;0;1,085
19.01.2025 09:45;16,18;1,301;12,68;17,48;12,68;0,68;0,68;1,92;7;1,275;0;1,205
19.01.2025 10:00;0;1,316;59,1958;0,12;58;0;7;4,36;0,92;1,29;0;1,195
19.01.2025 10:15;4,387;1,413;28,72;5,8;28,72;0,32;1,96;2,96;4,48;1,385;0;1,065
19.01.2025 10:30;1,614;1,306;35,72;2,92;35,72;0,2;3,48;3,28;3,16;1,28;0;1,21
19.01.2025 10:45;1,454;1,306;46;2,76;46;0,08;6,36;3,08;2,88;1,28;0;1,21
19.01.2025 11:00;126,524;1,316;0;127,84;0;3,92;0;0;4,76;1,29;0;1,2
19.01.2025 11:15;0;1,428;59,668;0,96;59,2;0,04;9;3,76;1,72;1,4;0;1,05
19.01.2025 11:30;0,222;1,418;32,96;1,64;32,96;0,16;2,8;3,88;2,92;1,39;0;1,06
19.01.2025 11:45;0;1,464;54,7437;0,56;53,84;0,08;5,64;3,72;1,44;1,435;0;1,005
19.01.2025 12:00;150,528;1,392;0;151,92;0;3,92;0;0;3,16;1,365;0,005;1,1
19.01.2025 12:15;0,423;1,377;52,04;1,8;52,04;0,08;6,28;3,6;1,56;1,35;0,005;1,12
19.01.2025 12:30;0;1,448;30,8484;0,52;29,92;0,04;2,12;4,08;2,8;1,42;0;1,02
19.01.2025 12:45;136,27;1,53;0,12;137,8;0,12;19,88;0;0,04;0,72;1,5;0,035;0,965
19.01.2025 13:00;5,384;1,816;12,52;7,2;12,52;0,88;0,16;2,76;5,12;1,78;0,03;0,73
19.01.2025 13:15;0,83;1,77;40,68;2,6;40,68;0,28;3,96;3,48;2,04;1,735;0;0,755
19.01.2025 13:30;10,068;1,612;14,32;11,68;14,32;0,44;0,44;2,48;5,2;1,58;0,03;0,91
19.01.2025 13:45;0;1,377;65,777;0,96;65,36;0;9,92;2,52;0,96;1,35;0;1,14
19.01.2025 14:00;155,991;1,489;0;157,48;0;31,8;0;0;0,04;1,46;0,04;1,04
19.01.2025 14:15;0,52;1,52;27,64;2,04;27,64;0,32;0,4;5,6;2,36;1,49;0;0,93
19.01.2025 14:30;1,642;1,438;32,16;3,08;32,16;0,16;1,96;4,68;2,76;1,41;0;1,045
19.01.2025 14:45;0,046;1,474;40,68;1,52;40,68;0,04;2,4;5,16;1,68;1,445;0;1
19.01.2025 15:00;2,549;1,571;19,36;4,12;19,36;0,28;0,32;3,6;4,28;1,54;0,04;0,915
19.01.2025 15:15;14,731;1,469;20,52;16,2;20,52;0,72;1,28;2,56;4,4;1,44;0,03;1,03
19.01.2025 15:30;129,328;1,392;0,04;130,72;0,04;26,64;0;0,04;0;1,365;0;1,115
19.01.2025 15:45;1,77;1,51;43,16;3,28;43,16;0,6;3,72;4,08;1,6;1,48;0;0,965
19.01.2025 16:00;0;1,459;50,8986;0,36;49,8;0,04;5,36;4,6;1,24;1,43;0;1,02
19.01.2025 16:15;16,001;1,479;20,6;17,48;20,6;1,76;1,16;3,08;3,56;1,45;0;0,995
19.01.2025 16:30;8,463;1,377;15,32;9,84;15,32;0,68;0,72;2,52;5;1,35;0;1,11
19.01.2025 16:45;141,786;1,494;0,28;143,28;0,28;12,96;0,04;0,04;2,72;1,465;0,025;1,005
19.01.2025 17:00;8,216;1,464;19,48;9,68;19,48;0,16;0,92;3;4,92;1,435;0,04;1,03
19.01.2025 17:15;44,21;1,55;17,96;45,76;17,96;0,6;0,2;3,16;4,2;1,52;0,025;0,93
19.01.2025 17:30;2,268;1,372;39,32;3,64;39,32;0,16;2,84;4,04;2,4;1,345;0;1,125
19.01.2025 17:45;8,65;1,51;22,48;10,16;22,48;0,52;1,36;3,12;5,16;1,48;0;0,94
19.01.2025 18:00;0;1,428;57,828;0,16;56,56;0,04;5,88;4,08;0,76;1,4;0;1,04
19.01.2025 18:15;3,788;1,372;14,48;5,16;14,48;0,16;0,04;3,56;5,56;1,345;0;1,11
19.01.2025 18:30;6,081;1,479;22,8;7,56;22,8;0,28;0,12;4,4;4,6;1,45;0;0,975
19.01.2025 18:45;189,226;1,494;0;190,72;0;7,32;0;0;0,28;1,465;0;1,01
19.01.2025 19:00;14,856;1,744;19,2;16,6;19,2;0,12;1;2,56;5,76;1,71;0,075;0,87
19.01.2025 19:15;2,65;1,79;11,88;4,44;11,88;0,2;0,04;2,84;5,76;1,755;0,04;0,81
19.01.2025 19:30;13,06;1,54;6,16;14,6;6,16;0,44;0,04;1,76;7,36;1,51;0;0,99
19.01.2025 19:45;11,322;1,438;14,76;12,76;14,76;0,4;0,08;2,92;6,76;1,41;0,03;1,06
19.01.2025 20:00;2,102;1,418;20,2;3,52;20,2;0,2;0,52;3,36;4,28;1,39;0;1,06
19.01.2025 20:15;24,322;1,438;46,92;25,76;46,92;0,44;8,08;1,24;4,2;1,41;0,005;1,02
19.01.2025 20:30;24,404;1,316;5,44;25,72;5,44;0,36;0;1,4;9,36;1,29;0;1,18
19.01.2025 20:45;15,512;1,408;38,28;16,92;38,28;0,4;5,96;1,24;6,08;1,38;0;1,08
19.01.2025 21:00;9,692;1,428;8,96;11,12;8,96;0,16;0;2,2;6,36;1,4;0,025;1,05
19.01.2025 21:15;13,522;1,438;64,8;14,96;64,8;0,52;13,2;0,4;3;1,41;0,025;1,07
19.01.2025 21:30;27,473;1,367;2,24;28,84;2,24;1,6;0;0,92;6,44;1,34;0;1,135
19.01.2025 21:45;8,832;1,408;24,56;10,24;24,56;0,16;2,4;2,36;4,16;1,38;0,02;1,095
19.01.2025 22:00;227,805;1,515;0;229,32;0;22,32;0;0;0,04;1,485;0;1,02
19.01.2025 22:15;7,824;1,856;27,4;9,68;27,4;0,44;1,56;3,76;3,36;1,82;0;0,705
19.01.2025 22:30;7,733;1,867;8,52;9,6;8,52;0,44;0;2,24;6,04;1,83;0;0,705
19.01.2025 22:45;11,019;1,581;17,56;12,6;17,56;0,28;0,68;2,8;4,76;1,55;0;0,97
19.01.2025 23:00;15,346;1,494;8,88;16,84;8,88;0,4;0,56;1,24;8,56;1,465;0;1,03
19.01.2025 23:15;16,009;1,311;47,2;17,32;47,2;0,44;8,6;1,48;3,48;1,285;0;1,22
19.01.2025 23:30;12,552;1,408;6,52;13,96;6,52;0,84;0,04;1,64;6,4;1,38;0;1,085
19.01.2025 23:45;21,009;1,311;7,44;22,32;7,44;1,36;0,28;1,4;5,52;1,285;0;1,215
20.01.2025 00:00;57,182;1,418;2,28;58,6;2,28;9,48;0,24;0,24;3,24;1,39;0;1,095
20.01.2025 00:15;3,902;1,418;34,84;5,32;34,84;0,24;2,72;4,08;2,84;1,39;0;1,08
20.01.2025 00:30;41,742;1,418;0,36;43,16;0,36;1,28;0;0,2;6,48;1,39;0;1,07
20.01.2025 00:45;22,772;1,428;5;24,2;5;2,28;0;1,44;5,76;1,4;0;1,065
20.01.2025 01:00;57,48;1,52;0;59;0;7,12;0;0;4,88;1,49;0;1,015
20.01.2025 01:15;37,023;1,617;30,72;38,64;30,72;4,36;9,88;0,16;2,48;1,585;0;0,935
20.01.2025 01:30;32,695;1,545;9,24;34,24;9,24;2,96;1,72;0,2;3,68;1,515;0;0,99
20.01.2025 01:45;23,491;1,469;9,08;24,96;9,08;3,16;2,6;0,2;3,28;1,44;0;1,055
20.01.2025 02:00;29,534;1,306;0,56;30,84;0,56;2,48;0,08;0,08;7,24;1,28;0;1,225
20.01.2025 02:15;42,054;1,306;32,84;43,36;32,84;0,84;5,12;0,56;4,84;1,28;0;1,205
20.01.2025 02:30;19,182;1,418;1,76;20,6;1,76;0,24;0;0,68;12,64;1,39;0;1,05
20.01.2025 02:45;0;1,423;121,5429;0,12;120,24;0;27,64;0,16;0,04;1,395;0;1,055
20.01.2025 03:00;82,158;1,403;0,48;83,56;0,48;0,72;0,12;0;10,08;1,375;0;1,07
20.01.2025 03:15;28,917;1,443;0,44;30,36;0,44;0,16;0;0,64;15;1,415;0;1,035
20.01.2025 03:30;29,307;1,454;2,2;30,76;2,2;0,08;0;1,76;15,48;1,425;0;1,02
20.01.2025 03:45;12,469;1,331;18,24;13,8;18,24;0,04;0,12;8,16;7,52;1,305;0;1,145
20.01.2025 04:00;0;1,403;56,8025;0,76;56,16;0;3,72;6,84;0,12;1,375;0;1,085
20.01.2025 04:15;19,123;1,397;5,92;20,52;5,92;0;0;4,52;13,72;1,37;0;1,06
20.01.2025 04:30;19,888;1,392;5,4;21,28;5,4;0;0;4,44;16,36;1,365;0;1,055
20.01.2025 04:45;21,58;1,301;4,52;22,88;4,52;0,08;0;2,56;14,96;1,275;0;1,185
20.01.2025 05:00;57,118;1,403;1,2;58,52;1,2;0,16;0;0,36;14,16;1,375;0;1,065
20.01.2025 05:15;100,319;1,601;0;101,92;0;2,36;0;0;11,68;1,57;0,035;0,96
20.01.2025 05:30;31,978;1,902;2,52;33,88;2,52;0;0;2,72;15,36;1,865;0,065;0,74
20.01.2025 05:45;0;1,678;145,1179;0;143,44;0;21,36;1,08;0,04;1,645;0,03;0,96
20.01.2025 06:00;34,898;1,622;16,28;36,52;16,28;0,44;0;6,08;11,52;1,59;0;0,92
20.01.2025 06:15;3,596;1,484;162,04;5,08;162,04;0,12;32,56;1,24;1,68;1,455;0;1,04
20.01.2025 06:30;16,549;1,331;9,52;17,88;9,52;0,04;0,2;5,92;15,16;1,305;0;1,13
