# Datum der Auswertung: 01.02.2025
# Zeitraum der Auswertung: 01.01.2025 - 01.02.2025
# Z‰hlpunkte:
# DE00721470567000ZE000003260753VS0 NNA/LGS_Saldo_Bosch Batterie Speicher Wernau Junkersstr. P+ Robert Bosch GmbH Batteriespeicher Wernau
# DE00721470567EM0ZE000003260755VS0 VNA/EGS Saldo_Bosch Batterie Speicher Wernau Junkersstr. ‹berschuﬂ P- Robert Bosch GmbH Batteriespeicher Wernau
# DE0072147324900000000000000901125 Bosch Wernau Batterie-Speicher Abrechnung P+ Robert Bosch GmbH Batteriespeicher Wernau
# DE0072147324900000000000000901125 Bosch Wernau Batterie-Speicher Abrechnung P- Robert Bosch GmbH Batteriespeicher Wernau
# DE0072147324900000000000000901125 Bosch Wernau Batterie-Speicher Abrechnung Q1 Robert Bosch GmbH Batteriespeicher Wernau
# DE0072147324900000000000000901125 Bosch Wernau Batterie-Speicher Abrechnung Q2 Robert Bosch GmbH Batteriespeicher Wernau
# DE0072147324900000000000000901125 Bosch Wernau Batterie-Speicher Abrechnung Q3 Robert Bosch GmbH Batteriespeicher Wernau
# DE0072147324900000000000000901125 Bosch Wernau Batterie-Speicher Abrechnung Q4 Robert Bosch GmbH Batteriespeicher Wernau
Datum/Zeit;NNA/LGS_Saldo_Bosch Batterie Speicher Wernau Junkersstr. P+;VNA/EGS Saldo_Bosch Batterie Speicher Wernau Junkersstr. ‹berschuﬂ P-;Bosch Wernau Batterie-Speicher Abrechnung P+;Bosch Wernau Batterie-Speicher Abrechnung P-;Bosch Wernau Batterie-Speicher Abrechnung Q1;Bosch Wernau Batterie-Speicher Abrechnung Q2;Bosch Wernau Batterie-Speicher Abrechnung Q3;Bosch Wernau Batterie-Speicher Abrechnung Q4
16.01.2025 15:45;14,016;40,8;15,52;40,8;0,32;5,68;1,68;3,12
16.01.2025 16:00;7,716;16,8;9,2;16,8;0,4;1,24;2,28;5,16
16.01.2025 16:15;66,841;11,16;68,32;11,16;7,88;0,2;2,2;1,88
16.01.2025 16:30;0;45,6884;0,2;44,44;0;2,44;5,72;1,4
16.01.2025 16:45;9,367;56,52;10,8;56,52;0,16;7,52;2,44;2
16.01.2025 17:00;24,552;6,84;26;6,84;1;0;1,68;5,76
16.01.2025 17:15;38,891;0,6;40,36;0,6;4,08;0;0,2;5,8
16.01.2025 17:30;2,992;41,28;4,44;41,28;0,16;4,6;3;2,84
16.01.2025 17:45;172,173;0;173,8;0;19,08;0;0;0,4
16.01.2025 18:00;4,219;25,64;6,08;25,64;0,52;0,96;4,36;3,2
16.01.2025 18:15;21,781;0,72;23,52;0,72;0,4;0,04;0,32;7,52
16.01.2025 18:30;2,285;14,76;3,84;14,76;0,08;0,16;3,12;5,04
16.01.2025 18:45;14,162;2,64;15,6;2,64;1;0,28;0,32;7,2
16.01.2025 19:00;24,811;1,4;26,28;1,4;2,88;0,12;0,4;4,88
16.01.2025 19:15;15,378;23,24;16,76;23,24;1,08;6,92;0,52;4,04
16.01.2025 19:30;15,211;9,12;16,68;9,12;2,52;1,76;0,32;4,68
16.01.2025 19:45;21,528;22,56;22,92;22,56;3,04;3,72;0,36;1,88
16.01.2025 20:00;38,536;1,04;40;1,04;6,4;0,36;0,24;3,68
16.01.2025 20:15;21,605;81,72;23,12;81,72;1,96;38,2;0;2,28
16.01.2025 20:30;31,263;6,72;32,64;6,72;1,12;0;1,64;6,08
16.01.2025 20:45;19,806;29,6;21,28;29,6;0,72;3,36;2,08;3,48
16.01.2025 21:00;42,027;0,88;43,48;0,88;1,16;0;0,24;6,64
16.01.2025 21:15;7,792;36,76;9,24;36,76;0,24;5,68;1,8;3,68
16.01.2025 21:30;40,388;4,88;41,76;4,88;3,96;0;1,4;4,44
16.01.2025 21:45;57,212;1,32;58,64;1,32;7;0;0,4;4,32
16.01.2025 22:00;34,538;1,84;35,92;1,84;1,24;0;0,64;6,48
16.01.2025 22:15;12,591;48,6;14,08;48,6;0,2;8,92;1,08;3,48
16.01.2025 22:30;6,977;28,4;8,4;28,4;0,28;1,32;4,08;3,28
16.01.2025 22:45;24,468;18,64;25,84;18,64;0,48;2,08;1,24;5,64
16.01.2025 23:00;37,102;6,4;38,52;6,4;1,36;0,04;1,36;5,96
16.01.2025 23:15;13,157;75,48;14,6;75,48;0,6;16,36;1,04;2,24
16.01.2025 23:30;30,317;2,28;31,76;2,28;0,92;0;0,76;6,68
16.01.2025 23:45;20,158;4,04;21,56;4,04;0,6;0;1,08;7,28
17.01.2025 00:00;53,172;0,44;54,6;0,44;5,24;0;0,32;4,68
17.01.2025 00:15;2,727;71,76;4,16;71,76;0,2;13,8;1,2;3,2
17.01.2025 00:30;19,617;8,16;21,04;8,16;0,76;0,04;1,92;5,64
17.01.2025 00:45;22,584;22,92;23,92;22,92;1,12;3,4;0,96;4,8
17.01.2025 01:00;27,648;3,28;29,04;3,28;0,52;0;0,72;7,16
17.01.2025 01:15;4,132;44;5,56;44;0,44;6,36;2;3,16
17.01.2025 01:30;11,462;16,8;12,88;16,8;0,8;0,2;3,16;4,48
17.01.2025 01:45;4,404;24,72;5,72;24,72;0,08;0,76;4,28;3,64
17.01.2025 02:00;26,638;0,12;28,04;0,12;1;0;0,04;7,8
17.01.2025 02:15;11,782;30,44;13,2;30,44;0,4;2;3,16;3,32
17.01.2025 02:30;20,249;1,28;21,56;1,28;0,48;0;0,44;7,52
17.01.2025 02:45;7,457;14,44;8,88;14,44;0,24;0,04;3,04;5,2
17.01.2025 03:00;20,142;5,68;21,56;5,68;0,36;0,04;1,56;6,32
17.01.2025 03:15;6,449;9,2;7,76;9,2;0,36;0,04;2,48;5,88
17.01.2025 03:30;7,142;8,84;8,56;8,84;0,24;0,16;2,16;6
17.01.2025 03:45;7,262;20,6;8,68;20,6;0,04;0,36;4,24;3,84
17.01.2025 04:00;6,494;7,24;7,8;7,24;0,28;0,2;1,92;6,36
17.01.2025 04:15;1,148;21;2,52;21;0,24;0,92;3,8;4,16
17.01.2025 04:30;2,108;13,8;3,48;13,8;0,32;0,32;2,96;5,2
17.01.2025 04:45;0,748;18,48;2,12;18,48;0,32;0,16;4,4;3,96
17.01.2025 05:00;21,233;4,56;22,6;4,56;0,64;0;1,04;6,52
17.01.2025 05:15;19,908;8,36;21,28;8,36;2,72;0;2,56;5,12
17.01.2025 05:30;10,183;36,08;11,56;36,08;0,16;1,52;5,04;2,96
17.01.2025 05:45;17,988;23,56;19,36;23,56;0,2;1,64;3,76;5,24
17.01.2025 06:00;16,153;28,12;17,52;28,12;0,08;1,28;4;4,2
17.01.2025 06:15;48,388;13,52;49,76;13,52;0,84;0;7,76;8,72
17.01.2025 06:30;3,233;31,28;4,6;31,28;0,04;2,6;4,12;4,24
17.01.2025 06:45;145,627;0;147,08;0;4,36;0;0;5,48
17.01.2025 07:00;11,667;42,36;13,12;42,36;0,16;4,6;2,96;4,2
17.01.2025 07:15;73,081;33,76;74,56;33,76;2,24;3,88;1,48;4,12
17.01.2025 07:30;0;46,0986;1,12;45,76;0,04;2;7,84;2,68
17.01.2025 07:45;4,968;16,64;6,36;16,64;0,08;0,04;8,4;10,76
17.01.2025 08:00;1,638;24,76;3;24,76;0;0;12,24;8,96
17.01.2025 08:15;44,232;14,16;45,68;14,16;0,12;0;6,56;9,36
17.01.2025 08:30;0;34,7735;0,6;33,92;0;0;15,2;5,56
17.01.2025 08:45;10,787;5,28;12,24;5,28;0;0;5;16,52
17.01.2025 09:00;8,132;6,32;9,56;6,32;0,04;0;4,8;17,24
17.01.2025 09:15;0;60,7378;0,52;59,84;0,04;7,68;3,64;1,28
17.01.2025 09:30;40,019;1,48;41,36;1,48;0,04;0;0,56;18,8
17.01.2025 09:45;32,658;8,96;34,04;8,96;0,04;0;4,2;13,92
17.01.2025 10:00;221,037;0;222,72;0;8,76;0;0;0,04
17.01.2025 10:15;7,541;75,8;9,52;75,8;0,04;3,92;5,32;7,76
17.01.2025 10:30;76,816;0;78,8;0;0,08;0;0;12,72
17.01.2025 10:45;29,881;19,8;31,6;19,8;0;0;6,48;12,52
17.01.2025 11:00;30,399;2,24;32;2,24;0;0;1,64;18,6
17.01.2025 11:15;2,926;33,36;4,4;33,36;0;0,24;11,56;7,72
17.01.2025 11:30;37,522;2,16;38,96;2,16;0,04;0;1,92;18,84
17.01.2025 11:45;19,386;24,48;20,88;24,48;0,04;2,04;2,88;11,24
17.01.2025 12:00;0;115,6782;0;114,24;0;24,36;0,88;0,04
17.01.2025 12:15;2,766;31,56;4,24;31,56;0,16;0,72;4,12;4,6
17.01.2025 12:30;16,508;3,88;17,88;3,88;0,28;0;1,4;9,52
17.01.2025 12:45;4,567;13,28;6;13,28;0,12;0,32;2,56;5,2
17.01.2025 13:00;40,072;2,08;41,52;2,08;0,72;0;0,64;6,76
17.01.2025 13:15;17,747;19,44;19,2;19,44;0,12;1;2,88;8,68
17.01.2025 13:30;9,027;13,88;10,44;13,88;0,32;0,08;3,48;7,16
17.01.2025 13:45;5,538;14,6;6,92;14,6;0,28;0,24;3,24;6,28
17.01.2025 14:00;12,411;4,52;13,88;4,52;0,2;0;1,16;7,28
17.01.2025 14:15;18,328;10,12;19,72;10,12;0,44;0,4;1,84;6,44
17.01.2025 14:30;6,127;6,6;7,56;6,6;0,36;0;2,12;6,24
17.01.2025 14:45;5,747;4,56;7,2;4,56;0,4;0;1,44;6,8
17.01.2025 15:00;33,832;0;35,24;0;0,72;0;0;7,96
17.01.2025 15:15;26,887;25,04;28,32;25,04;0,76;1,76;2,88;4
17.01.2025 15:30;0;41,0245;1,04;40,56;0,12;3,04;5,08;1,52
17.01.2025 15:45;3,743;19,28;5,12;19,28;0,36;0,24;3,68;4,4
17.01.2025 16:00;13,182;6,44;14,6;6,44;0,4;0,04;1,76;6,08
17.01.2025 16:15;84,333;1,64;85,72;1,64;11,4;0;0,44;2,56
17.01.2025 16:30;25,067;1,6;26,52;1,6;0,76;0;0,44;7,32
17.01.2025 16:45;37,637;13,2;39,08;13,2;5,76;0,12;2,84;2,72
17.01.2025 17:00;6,442;13;7,88;13;0,16;0,24;2,92;5
17.01.2025 17:15;39,686;4,96;41,16;4,96;2,2;0;1,12;5,52
17.01.2025 17:30;0,522;16,36;1,96;16,36;0,08;0,08;3,72;4,52
17.01.2025 17:45;9,402;14,44;10,84;14,44;0,24;0,04;3,52;4,6
17.01.2025 18:00;7,117;11,12;8,56;11,12;0,48;0,32;2;5,92
17.01.2025 18:15;2,277;21,56;3,72;21,56;0,24;0,48;3,8;3,92
17.01.2025 18:30;8,002;25,04;9,44;25,04;0,08;2,04;3,04;4,08
17.01.2025 18:45;8,827;2,44;10,28;2,44;0,6;0;1,04;7,24
17.01.2025 19:00;17,238;4,68;18,6;4,68;0,64;0,16;1,08;6,88
17.01.2025 19:15;2,648;41;4,04;41;1,84;9,2;1,68;1,36
17.01.2025 19:30;12,308;2,68;13,68;2,68;3,8;0,52;0,28;3,92
17.01.2025 19:45;45,427;0,04;46,88;0,04;5,72;0;0;3,36
17.01.2025 20:00;30,107;6,28;31,56;6,28;0,88;1,32;0,04;5,4
17.01.2025 20:15;12,581;35,12;14,04;35,12;0,4;5,72;0,76;6,2
17.01.2025 20:30;25,397;5,96;26,84;5,96;0,2;0,08;1,36;7,52
17.01.2025 20:45;33,896;21;35,36;21;1;2,84;1,04;4,72
17.01.2025 21:00;25,169;14,64;26,48;14,64;0,4;0,32;2,28;6
17.01.2025 21:15;6,232;35,88;7,68;35,88;0,16;3,56;3,2;3,4
17.01.2025 21:30;35,997;7,32;37,44;7,32;1,76;0,6;1;4,88
17.01.2025 21:45;22,361;4,52;23,84;4,52;0,92;0,04;1,16;6,64
17.01.2025 22:00;51,063;2,44;52,44;2,44;5,24;0;0,68;4,6
17.01.2025 22:15;12,602;33,12;14,04;33,12;0,88;3,8;2,12;3,4
17.01.2025 22:30;7,761;30,12;9,24;30,12;0,12;4,12;2,04;4
17.01.2025 22:45;21,883;8,72;23,28;8,72;0,36;0;2,36;5,36
17.01.2025 23:00;12,087;4,24;13,52;4,24;0,36;0,04;1,16;7,04
17.01.2025 23:15;20,586;46,44;22,08;46,44;1,96;7,76;1,4;2
17.01.2025 23:30;18,028;9;19,4;9;0,48;0,44;1,52;6,88
17.01.2025 23:45;18,691;18,56;20,16;18,56;0,32;2,24;1,64;4,92
18.01.2025 00:00;38,157;16,28;39,6;16,28;5;1,12;1,6;3,72
18.01.2025 00:15;11,187;46,6;12,6;46,6;0,16;7,44;1,24;3,2
18.01.2025 00:30;37,219;1,2;38,56;1,2;3,56;0;0,44;6,24
18.01.2025 00:45;16,317;36,52;17,76;36,52;0,44;7,56;1,32;4,64
18.01.2025 01:00;10,477;5,52;11,92;5,52;0,32;0;1,6;6,68
18.01.2025 01:15;6,307;30,32;7,76;30,32;0,2;1,8;3,76;3,24
18.01.2025 01:30;16,148;17,68;17,52;17,68;1,48;1,96;1,56;5
18.01.2025 01:45;10,117;12,92;11,56;12,92;0,36;0,28;2,8;4,92
18.01.2025 02:00;37,582;1,16;39;1,16;2,36;0;0,52;6,12
18.01.2025 02:15;3,539;26,32;4,88;26,32;0,2;1,44;3,28;4,12
18.01.2025 02:30;1,972;26,84;3,4;26,84;0,24;3,24;2,24;4,28
18.01.2025 02:45;1,348;23,96;2,72;23,96;0,32;1,52;4,08;3,48
18.01.2025 03:00;22,397;4,6;23,84;4,6;0,68;0;1,24;6,44
18.01.2025 03:15;0,842;38,48;2,28;38,48;0,24;5,12;3,6;2,84
18.01.2025 03:30;8,569;4,04;9,88;4,04;0,4;0;1,32;7,24
18.01.2025 03:45;0,433;24,36;1,8;24,36;0,12;0,88;4,24;3,64
18.01.2025 04:00;9,388;6,76;10,76;6,76;0,36;0;1,92;6,12
18.01.2025 04:15;1,983;19,64;3,36;19,64;0,28;1,08;2,92;4,72
18.01.2025 04:30;23,447;4,24;24,88;4,24;1,72;0;1,04;6,12
18.01.2025 04:45;12,296;22,92;13,76;22,92;0,12;0,96;3,08;3,96
18.01.2025 05:00;1,569;24,16;2,88;24,16;0,2;0,64;4,6;3,52
18.01.2025 05:15;21,708;8,28;23,08;8,28;1,28;0,36;1,6;5,6
18.01.2025 05:30;14,748;4,24;16,12;4,24;0,92;0;1,2;6,64
18.01.2025 05:45;18,833;10,84;20,2;10,84;0,96;0,28;1,88;5,32
18.01.2025 06:00;24,397;6,84;25,84;6,84;1,2;0,04;1,52;5,8
18.01.2025 06:15;60,103;19,32;61,48;19,32;1,6;1,44;2,28;3,56
18.01.2025 06:30;24,022;2,76;25,44;2,76;0,68;0;0,8;7,16
18.01.2025 06:45;16,553;9,32;17,92;9,32;0,6;0,04;2,36;6,08
18.01.2025 07:00;11,537;11,16;12,96;11,16;0,32;0,4;2,2;6,2
18.01.2025 07:15;40,077;2,52;41,52;2,52;0,92;0;0,76;7,52
18.01.2025 07:30;4,308;27,96;5,68;27,96;0,2;0,44;4,76;3,28
18.01.2025 07:45;8,632;20,96;10,08;20,96;0,36;0,32;3,8;4,12
18.01.2025 08:00;5,318;23,04;6,72;23,04;0,2;0,76;3,68;4,08
18.01.2025 08:15;23,588;22,12;24,96;22,12;1,12;1,24;2,96;3,24
18.01.2025 08:30;4,117;19,76;5,56;19,76;0,32;0,16;4,32;4,28
18.01.2025 08:45;0,992;25,76;2,44;25,76;0,24;0,52;4,84;2,92
18.01.2025 09:00;5,814;17,16;7,12;17,16;0,2;0,48;3,32;4,64
18.01.2025 09:15;5,708;34,32;7,08;34,32;0,24;3,6;3,64;3,36
18.01.2025 09:30;17,927;1;19,36;1;0,92;0;0,48;7,36
18.01.2025 09:45;10,548;10,48;11,92;10,48;0,32;0;2,76;5,28
18.01.2025 10:00;198,621;0;200,12;0;10,52;0;0;0,68
18.01.2025 10:15;0;95,0535;0,52;94,12;0;16,04;1,6;0,08
18.01.2025 10:30;2,616;24,84;4,08;24,84;0,08;0,96;3,68;3,68
18.01.2025 10:45;6,347;22,12;7,8;22,12;0,08;1,4;2,72;4,4
18.01.2025 11:00;9,138;9,36;10,52;9,36;0,4;0,4;2;7,56
18.01.2025 11:15;0;65,9872;0,12;64,72;0;8,56;3,08;0,72
18.01.2025 11:30;6,482;25,92;7,92;25,92;0,16;2,68;2,96;4,32
18.01.2025 11:45;0;32,0731;0,48;31,12;0,08;1,32;4,76;2,6
18.01.2025 12:00;143,907;0;145,36;0;2,72;0;0;3,76
18.01.2025 12:15;0;72,1284;0,84;71,52;0,08;9,76;2,76;1,12
18.01.2025 12:30;4,747;17,52;6,2;17,52;0,32;0,08;3,92;4,48
18.01.2025 12:45;9,512;54,52;10,96;54,52;0,52;9,2;1,56;2,88
18.01.2025 13:00;159,406;0;160,88;0;6,84;0;0;1,52
18.01.2025 13:15;1,39;60,96;2,92;60,96;0,12;8,64;3,6;1,92
18.01.2025 13:30;0;42,4943;0,56;41,56;0,12;3,32;4,52;1,88
18.01.2025 13:45;0;38,4841;1,2;38,2;0,04;3,68;4,2;2,28
18.01.2025 14:00;8,508;23,6;9,88;23,6;0,56;1,16;3,8;3,48
18.01.2025 14:15;152,125;0;153,64;0;24,68;0;0;0,76
18.01.2025 14:30;4,582;21,52;6;21,52;0,36;1,08;3,28;4,24
18.01.2025 14:45;0;48,119;0,12;46,76;0;3,24;5,68;0,76
18.01.2025 15:00;4,723;32,84;6,12;32,84;0,4;2,32;3,48;2,92
18.01.2025 15:15;75,002;16,28;76,44;16,28;13,72;0,8;2,04;1,16
18.01.2025 15:30;145,815;0;147,6;0;32,76;0;0;0
18.01.2025 15:45;11,665;36,84;13,44;36,84;0,96;2,6;3,56;2,16
18.01.2025 16:00;28,198;6,2;29,84;6,2;3,08;0,44;1,12;5,12
18.01.2025 16:15;42,874;32,12;44,44;32,12;4,44;5,24;0,96;2,12
18.01.2025 16:30;0;40,4535;0,48;39,48;0,04;2,6;5;1,72
18.01.2025 16:45;4,127;33,36;5,56;33,36;0,16;2;4,04;2,96
18.01.2025 17:00;18,372;4,32;19,8;4,32;0,24;0;1,12;10,6
18.01.2025 17:15;25,113;26,24;26,48;26,24;0,12;1,52;2,88;8,36
18.01.2025 17:30;0;41,1029;0,8;40,48;0,08;2,6;4,68;2,36
18.01.2025 17:45;4,803;15,24;6,16;15,24;0,16;0,56;2,48;6,84
18.01.2025 18:00;10,072;7,88;11,48;7,88;0,36;0;2,16;7,32
18.01.2025 18:15;4,803;9,72;6,16;9,72;0,2;0,04;2,76;5,8
18.01.2025 18:30;7,638;10,88;9;10,88;0,16;0,08;2,4;5,84
18.01.2025 18:45;183,741;0,08;185,2;0,08;21,36;0;0,04;0,04
18.01.2025 19:00;13,21;13,12;14,76;13,12;0,24;0,4;2,2;5,36
18.01.2025 19:15;7,224;19,04;8,8;19,04;0,2;0,48;3,24;4,32
18.01.2025 19:30;3,624;23,76;5,2;23,76;0,12;1,16;3,28;4,16
18.01.2025 19:45;20,938;15,04;22,32;15,04;0,68;2,44;0,6;6,24
18.01.2025 20:00;27,368;6,6;28,76;6,6;0,64;0,04;1,4;6,4
18.01.2025 20:15;22,707;45,32;24,12;45,32;1,04;7,64;2,36;3,24
18.01.2025 20:30;48,049;5,16;49,36;5,16;3,88;0,4;0,56;5,28
18.01.2025 20:45;21,147;8,2;22,56;8,2;2,08;0,08;1,76;5,32
18.01.2025 21:00;26,192;3,16;27,6;3,16;1,52;0,48;0,24;5,52
18.01.2025 21:15;4,342;11,36;5,76;11,36;0,36;2,12;1,24;5,48
18.01.2025 21:30;32,054;11,56;33,36;11,56;2,04;0,24;1,96;4,84
18.01.2025 21:45;18,622;11,6;20,04;11,6;0,56;0,36;1,56;6,28
18.01.2025 22:00;38,782;4,28;40,2;4,28;3,52;0;1,16;5,04
18.01.2025 22:15;13,857;29,08;15,28;29,08;0,64;4,12;1,12;4,96
18.01.2025 22:30;10,334;15,48;11,64;15,48;0,32;0,68;2,4;5,6
18.01.2025 22:45;3,267;32,12;4,68;32,12;0,16;1,36;4,72;2,56
18.01.2025 23:00;15,208;19,96;16,6;19,96;0,6;0,08;4;3,88
18.01.2025 23:15;9,884;50,08;11,2;50,08;0,2;7,48;2,52;2,6
18.01.2025 23:30;6,253;10;7,64;10;0,28;0,08;2,36;5,76
18.01.2025 23:45;39,352;20,4;40,76;20,4;4,8;2,92;1,44;2,64
19.01.2025 00:00;24,54;2,6;25,84;2,6;1,04;0;0,92;6,96
19.01.2025 00:15;0;75,8876;0,12;74,6;0,04;10,72;3,08;0,84
19.01.2025 00:30;10,123;13,24;11,52;13,24;0,72;0,16;2,64;5,08
19.01.2025 00:45;25,314;34,92;26,64;34,92;3,64;4,28;2,72;2,12
19.01.2025 01:00;11,02;7,08;12,32;7,08;0,36;0;1,88;6,48
19.01.2025 01:15;0,889;38,52;2,2;38,52;0,52;4,68;3,08;2,92
19.01.2025 01:30;8,78;14,32;10,08;14,32;0,32;0,4;2,44;5,64
19.01.2025 01:45;8,22;7,28;9,52;7,28;0,32;0,04;2,2;6,36
19.01.2025 02:00;45,849;0,24;47,16;0,24;3,36;0;0,08;5,84
19.01.2025 02:15;121,629;0;122,96;0;26,64;0;0;2,28
19.01.2025 02:30;7,968;25,4;9,36;25,4;0,64;2,2;2,64;3,96
19.01.2025 02:45;12,112;26,16;13,52;26,16;1,16;3,28;2,08;3,96
19.01.2025 03:00;15,758;5,8;17,16;5,8;0,4;0,28;1,28;6,48
19.01.2025 03:15;13,199;34,08;14,52;34,08;0,44;5,44;1,48;3,88
19.01.2025 03:30;15,048;2,8;16,44;2,8;0,24;0;0,72;7,36
19.01.2025 03:45;2,174;24,2;3,48;24,2;0,12;0,96;3,76;4,12
19.01.2025 04:00;45,294;0,4;46,6;0,4;1,76;0;0,16;6,64
19.01.2025 04:15;13,134;13,6;14,44;13,6;0,32;0,84;2,2;5,68
19.01.2025 04:30;19,974;11,52;21,28;11,52;1,44;0,72;2,12;5,04
19.01.2025 04:45;2,774;15,12;4,08;15,12;0,28;0,16;3,44;4,92
19.01.2025 05:00;6,872;4,04;8,28;4,04;0,24;0;1,2;7,08
19.01.2025 05:15;7,98;9,6;9,28;9,6;0,04;0,16;2,32;5,84
19.01.2025 05:30;6,66;16,12;7,96;16,12;0,36;0,08;3,64;4,72
19.01.2025 05:45;5,814;5,44;7,12;5,44;0,08;0;1,8;6,64
19.01.2025 06:00;12,42;3,72;13,72;3,72;0,4;0;1,08;7,08
19.01.2025 06:15;23,094;31,56;24,4;31,56;2,04;3,4;2,4;2,72
19.01.2025 06:30;17,814;17,76;19,12;17,76;1,12;0,24;3,44;4
19.01.2025 06:45;7,38;15,04;8,68;15,04;0,8;0,12;3,4;4,76
19.01.2025 07:00;6,22;5,96;7,52;5,96;0,6;0,04;1,4;6,8
19.01.2025 07:15;4,66;15,56;5,96;15,56;0,32;0,08;3,48;4,92
19.01.2025 07:30;2,294;42,92;3,6;42,92;0,2;3,4;4,12;2,36
19.01.2025 07:45;1,38;24,64;2,68;24,64;0,16;0,84;4,52;3,36
19.01.2025 08:00;23,7;1,04;25;1,04;0,6;0;0,48;7,56
19.01.2025 08:15;23,294;25;24,6;25;1,04;1,8;2,68;3,76
19.01.2025 08:30;161,239;0,08;162,56;0,08;13,72;0;0,04;1,16
19.01.2025 08:45;8,42;19,92;9,72;19,92;0,32;1,08;3,4;4,12
19.01.2025 09:00;2,94;19,8;4,24;19,8;0,16;0,28;3,88;4,4
19.01.2025 09:15;2,174;43,84;3,48;43,84;0,12;3,84;4,12;2,12
19.01.2025 09:30;16,888;11,48;18,28;11,48;0,4;1,04;1,84;6,04
19.01.2025 09:45;16,18;12,68;17,48;12,68;0,68;0,68;1,92;7
19.01.2025 10:00;0;59,1958;0,12;58;0;7;4,36;0,92
19.01.2025 10:15;4,387;28,72;5,8;28,72;0,32;1,96;2,96;4,48
19.01.2025 10:30;1,614;35,72;2,92;35,72;0,2;3,48;3,28;3,16
19.01.2025 10:45;1,454;46;2,76;46;0,08;6,36;3,08;2,88
19.01.2025 11:00;126,524;0;127,84;0;3,92;0;0;4,76
19.01.2025 11:15;0;59,668;0,96;59,2;0,04;9;3,76;1,72
19.01.2025 11:30;0,222;32,96;1,64;32,96;0,16;2,8;3,88;2,92
19.01.2025 11:45;0;54,7437;0,56;53,84;0,08;5,64;3,72;1,44
19.01.2025 12:00;150,528;0;151,92;0;3,92;0;0;3,16
19.01.2025 12:15;0,423;52,04;1,8;52,04;0,08;6,28;3,6;1,56
19.01.2025 12:30;0;30,8484;0,52;29,92;0,04;2,12;4,08;2,8
19.01.2025 12:45;136,27;0,12;137,8;0,12;19,88;0;0,04;0,72
19.01.2025 13:00;5,384;12,52;7,2;12,52;0,88;0,16;2,76;5,12
19.01.2025 13:15;0,83;40,68;2,6;40,68;0,28;3,96;3,48;2,04
19.01.2025 13:30;10,068;14,32;11,68;14,32;0,44;0,44;2,48;5,2
19.01.2025 13:45;0;65,777;0,96;65,36;0;9,92;2,52;0,96
19.01.2025 14:00;155,991;0;157,48;0;31,8;0;0;0,04
19.01.2025 14:15;0,52;27,64;2,04;27,64;0,32;0,4;5,6;2,36
19.01.2025 14:30;1,642;32,16;3,08;32,16;0,16;1,96;4,68;2,76
19.01.2025 14:45;0,046;40,68;1,52;40,68;0,04;2,4;5,16;1,68
19.01.2025 15:00;2,549;19,36;4,12;19,36;0,28;0,32;3,6;4,28
19.01.2025 15:15;14,731;20,52;16,2;20,52;0,72;1,28;2,56;4,4
19.01.2025 15:30;129,328;0,04;130,72;0,04;26,64;0;0,04;0
19.01.2025 15:45;1,77;43,16;3,28;43,16;0,6;3,72;4,08;1,6
19.01.2025 16:00;0;50,8986;0,36;49,8;0,04;5,36;4,6;1,24
19.01.2025 16:15;16,001;20,6;17,48;20,6;1,76;1,16;3,08;3,56
19.01.2025 16:30;8,463;15,32;9,84;15,32;0,68;0,72;2,52;5
19.01.2025 16:45;141,786;0,28;143,28;0,28;12,96;0,04;0,04;2,72
19.01.2025 17:00;8,216;19,48;9,68;19,48;0,16;0,92;3;4,92
19.01.2025 17:15;44,21;17,96;45,76;17,96;0,6;0,2;3,16;4,2
19.01.2025 17:30;2,268;39,32;3,64;39,32;0,16;2,84;4,04;2,4
19.01.2025 17:45;8,65;22,48;10,16;22,48;0,52;1,36;3,12;5,16
19.01.2025 18:00;0;57,828;0,16;56,56;0,04;5,88;4,08;0,76
19.01.2025 18:15;3,788;14,48;5,16;14,48;0,16;0,04;3,56;5,56
19.01.2025 18:30;6,081;22,8;7,56;22,8;0,28;0,12;4,4;4,6
19.01.2025 18:45;189,226;0;190,72;0;7,32;0;0;0,28
19.01.2025 19:00;14,856;19,2;16,6;19,2;0,12;1;2,56;5,76
19.01.2025 19:15;2,65;11,88;4,44;11,88;0,2;0,04;2,84;5,76
19.01.2025 19:30;13,06;6,16;14,6;6,16;0,44;0,04;1,76;7,36
19.01.2025 19:45;11,322;14,76;12,76;14,76;0,4;0,08;2,92;6,76
19.01.2025 20:00;2,102;20,2;3,52;20,2;0,2;0,52;3,36;4,28
19.01.2025 20:15;24,322;46,92;25,76;46,92;0,44;8,08;1,24;4,2
19.01.2025 20:30;24,404;5,44;25,72;5,44;0,36;0;1,4;9,36
19.01.2025 20:45;15,512;38,28;16,92;38,28;0,4;5,96;1,24;6,08
19.01.2025 21:00;9,692;8,96;11,12;8,96;0,16;0;2,2;6,36
19.01.2025 21:15;13,522;64,8;14,96;64,8;0,52;13,2;0,4;3
19.01.2025 21:30;27,473;2,24;28,84;2,24;1,6;0;0,92;6,44
19.01.2025 21:45;8,832;24,56;10,24;24,56;0,16;2,4;2,36;4,16
19.01.2025 22:00;227,805;0;229,32;0;22,32;0;0;0,04
19.01.2025 22:15;7,824;27,4;9,68;27,4;0,44;1,56;3,76;3,36
